Do,sigun,myeon,ri,region_symbol,x_coordinate_1st,y_coordinate_1st,dbh_3rd,height_3rd,crown_width_leftright_2nd,crown_width_updown_2nd,crown_class_3rd
강원도,강릉시,강동면,언별리,동부10,1.2,29.2,20,14,4.2,3.9,준우세목
강원도,강릉시,강동면,언별리,동부10,17.2,28,23.5,17.1,4.4,5.9,우세목
강원도,평창군,평창읍,고길리,동부11,7,2.4,30.2,25.8,6,6.9,준우세목
강원도,평창군,평창읍,고길리,동부11,11.3,0.3,36.8,27.3,2.9,6.3,우세목
강원도,평창군,평창읍,고길리,동부11,19.2,1.5,51,30.2,6.1,6.9,우세목
강원도,평창군,평창읍,고길리,동부11,19.4,7.5,46.7,25.2,9.1,6.1,준우세목
강원도,평창군,평창읍,고길리,동부11,4,14.3,30.2,27.8,8.4,9.1,준우세목
강원도,평창군,평창읍,고길리,동부11,2.5,19.3,33.2,25.6,5.3,6.2,준우세목
강원도,평창군,평창읍,고길리,동부11,4.6,17.8,35.8,28.1,5.3,6.1,우세목
강원도,평창군,평창읍,고길리,동부11,11.9,13.6,34.4,24.1,9.2,8.2,우세목
강원도,평창군,평창읍,고길리,동부11,19.7,19.8,41.5,26.8,8.4,9.1,우세목
강원도,평창군,평창읍,고길리,동부11,1.8,7.8,41.9,29,6.2,6.6,우세목
강원도,평창군,평창읍,고길리,동부11,21.2,2.7,31.3,30.3,5.2,5.6,준우세목
강원도,평창군,평창읍,고길리,동부11,15.8,3.8,36.1,29.9,6.5,4.9,준우세목
강원도,평창군,평창읍,고길리,동부11,1.9,5.6,36.5,28.9,5.5,9.9,준우세목
강원도,평창군,평창읍,고길리,동부11,17.8,8.3,37.2,29.3,6.1,9.4,우세목
강원도,평창군,평창읍,고길리,동부11,20.3,14.9,39.3,30.2,9.6,5.9,준우세목
강원도,평창군,평창읍,고길리,동부11,10,14.2,41.3,30.8,9.1,9.3,우세목
강원도,평창군,평창읍,고길리,동부11,2.2,22.9,41.6,29.3,9.9,9.5,우세목
강원도,평창군,평창읍,고길리,동부11,17.1,24.7,38.2,29,6.2,6.2,우세목
강원도,평창군,평창읍,고길리,동부11,20,20,28,26.5,3.5,4.2,준우세목
강원도,평창군,평창읍,고길리,동부11,18.5,5,45.2,30.9,5.2,8.3,우세목
강원도,평창군,평창읍,고길리,동부11,23.2,1.5,47.1,31.3,9.2,9.2,우세목
강원도,평창군,평창읍,고길리,동부11,27.4,8.2,41.2,29,5.9,5.9,우세목
강원도,평창군,평창읍,고길리,동부11,4.7,11.8,44.8,29.7,5.8,6.5,우세목
강원도,평창군,평창읍,고길리,동부11,12.3,19.5,44.7,29.5,9.9,9.9,우세목
강원도,평창군,평창읍,고길리,동부11,24.4,19.7,43.7,31.1,8.1,9,우세목
강원도,평창군,평창읍,고길리,동부11,21.2,23.5,42.5,28.4,9.1,5.8,우세목
강원도,평창군,평창읍,고길리,동부11,9,23,48.5,30.7,9.5,9.5,우세목
강원도,평창군,평창읍,고길리,동부11,10.6,29.5,49.2,31.5,6.6,6.9,우세목
강원도,평창군,평창읍,고길리,동부11,1.3,29.3,50.1,27.6,8.3,8.8,우세목
강원도,평창군,평창읍,고길리,동부12,2.3,0.4,30.7,19.8,6.1,5.1,우세목
강원도,평창군,평창읍,고길리,동부12,15.3,0.3,28.6,21.3,3.8,4.2,우세목
강원도,평창군,평창읍,고길리,동부12,19.7,19.7,29.8,21.5,4.8,5.2,우세목
강원도,평창군,평창읍,고길리,동부12,11.8,5.7,16.1,18.2,3.3,3.6,중간목
강원도,평창군,평창읍,고길리,동부12,8.2,3.6,22.1,19,4.2,4.4,중간목
강원도,평창군,평창읍,고길리,동부12,0.3,9.6,26,19.7,4.8,3.6,우세목
강원도,평창군,평창읍,고길리,동부12,12.6,11.9,32.1,23.1,4.3,4.9,우세목
강원도,평창군,평창읍,고길리,동부12,15,8.3,14.2,16,2.2,2.2,피압목
강원도,평창군,평창읍,고길리,동부12,18.7,13,23.4,19.7,3.3,2.8,준우세목
강원도,평창군,평창읍,고길리,동부12,17.8,16.3,19.7,18,3.9,2.1,중간목
강원도,평창군,평창읍,고길리,동부12,0.2,0.3,25.9,19.6,2.8,3.2,우세목
강원도,평창군,평창읍,고길리,동부12,5.4,0.2,22.9,20.8,3.5,3.3,준우세목
강원도,평창군,평창읍,고길리,동부12,17.3,8.9,26.7,20.6,3.3,3.3,우세목
강원도,평창군,평창읍,고길리,동부12,18.5,14.3,27.6,20.3,3.9,3.8,우세목
강원도,평창군,평창읍,고길리,동부12,18.9,16.3,31.8,20.4,4.1,3.9,우세목
강원도,평창군,평창읍,고길리,동부12,15.9,15.6,27.6,19.8,3.1,3.9,중간목
강원도,평창군,평창읍,고길리,동부12,9.1,11.9,24,20.3,3.5,4,우세목
강원도,평창군,평창읍,고길리,동부12,6,15.3,29.9,20.3,4.9,3.9,우세목
강원도,평창군,평창읍,고길리,동부12,5.6,18.3,32,21,4.9,4,우세목
강원도,평창군,평창읍,고길리,동부12,10.6,18.2,32.2,21.1,4.1,4.6,우세목
강원도,평창군,평창읍,고길리,동부12,0.9,2,29.7,24.2,3.9,3.9,우세목
강원도,평창군,평창읍,고길리,동부12,15,2.7,28.5,21.3,5.9,4.9,우세목
강원도,평창군,평창읍,고길리,동부12,29.1,5.4,31.2,20.8,5.9,4.5,준우세목
강원도,평창군,평창읍,고길리,동부12,11.5,5.6,30.5,20.1,6.8,4.3,준우세목
강원도,평창군,평창읍,고길리,동부12,18.8,8.1,28,20.7,4.1,3.5,우세목
강원도,평창군,평창읍,고길리,동부12,22.5,8.6,29.6,20.8,3.2,3.1,우세목
강원도,평창군,평창읍,고길리,동부12,25.9,12.5,27,20.9,4.1,4.1,준우세목
강원도,평창군,평창읍,고길리,동부12,13.9,14.6,36.7,23.4,5.2,5.2,우세목
강원도,평창군,평창읍,고길리,동부12,28.6,18.7,31.2,21.7,3.8,5.3,우세목
강원도,평창군,평창읍,고길리,동부12,26,19.9,25,21.3,4.3,2.8,우세목
강원도,평창군,평창읍,조동리,동부13,2.1,0.4,19.4,18,4.6,4.2,준우세목
강원도,평창군,평창읍,조동리,동부13,4.5,0.9,17.3,15,4.6,4.2,준우세목
강원도,평창군,평창읍,조동리,동부13,14.2,0.1,21.4,19.2,3.6,3.9,우세목
강원도,평창군,평창읍,조동리,동부13,17.9,0.2,14.6,15.7,3,3.1,중간목
강원도,평창군,평창읍,조동리,동부13,4.2,8.6,25.8,19.7,3.9,5.2,우세목
강원도,평창군,평창읍,조동리,동부13,6.9,8.1,23.8,19.1,3.9,3.2,우세목
강원도,평창군,평창읍,조동리,동부13,9.4,5.1,14.5,15.8,2.8,2.8,중간목
강원도,평창군,평창읍,조동리,동부13,13.9,8.7,17.4,16.2,3.8,3.5,우세목
강원도,평창군,평창읍,조동리,동부13,19.2,6.3,22.7,18.3,4.3,4.3,우세목
강원도,평창군,평창읍,조동리,동부13,19.8,11.8,20.3,19.5,4.3,5.1,우세목
강원도,평창군,평창읍,조동리,동부13,7.8,10.9,19.9,16.5,2.5,3.9,준우세목
강원도,평창군,평창읍,조동리,동부13,13.5,13.5,15.3,18.1,2.8,2.8,중간목
강원도,평창군,평창읍,조동리,동부13,19.1,18.2,23.4,19.9,2.5,5,우세목
강원도,평창군,평창읍,조동리,동부13,16.7,18.3,16.2,18.5,2.9,3.9,중간목
강원도,평창군,평창읍,조동리,동부13,8.6,17.1,10.8,14.7,1.9,1.6,피압목
강원도,평창군,평창읍,조동리,동부13,3.8,18.6,16,17,2.8,2.8,준우세목
강원도,평창군,평창읍,조동리,동부13,0.1,0.1,21.6,21,4.5,3.4,우세목
강원도,평창군,평창읍,조동리,동부13,3.8,0.6,25.2,21.2,3.5,3.5,우세목
강원도,평창군,평창읍,조동리,동부13,10.4,0.1,14.4,15.5,2.5,2.4,중간목
강원도,평창군,평창읍,조동리,동부13,19,0.8,20.3,18.5,3.5,3.6,우세목
강원도,평창군,평창읍,조동리,동부13,14.2,4.1,19.3,17.7,3,3.2,우세목
강원도,평창군,평창읍,조동리,동부13,16.5,11.4,20.3,18.3,3.5,2.1,우세목
강원도,평창군,평창읍,조동리,동부13,9,11.8,18,18,2.5,2.5,우세목
강원도,평창군,평창읍,조동리,동부13,0.4,11.3,15.7,17.3,2.4,2.9,중간목
강원도,평창군,평창읍,조동리,동부13,2.2,15.7,24.8,18.8,4.3,4.8,준우세목
강원도,평창군,평창읍,조동리,동부13,4.1,15,29.9,22.3,3.8,4.3,우세목
강원도,평창군,평창읍,조동리,동부13,13.7,15.8,24.9,18.6,4.1,3.8,우세목
강원도,평창군,평창읍,조동리,동부13,18.5,18.8,23,20,3.3,3.1,우세목
강원도,평창군,평창읍,조동리,동부13,7.3,22.2,21.9,20,3.3,4.4,우세목
강원도,평창군,평창읍,조동리,동부13,18.5,24.9,19,18.5,3.5,3.1,준우세목
강원도,평창군,평창읍,조동리,동부13,7.3,2.3,24.3,20.2,4,3.3,우세목
강원도,평창군,평창읍,조동리,동부13,22.3,1.1,22.8,19.9,3.1,3.9,우세목
강원도,평창군,평창읍,조동리,동부13,29.7,0.2,18.2,18.5,2.5,2.5,중간목
강원도,평창군,평창읍,조동리,동부13,29,8.5,21.3,20.3,4.2,4.5,준우세목
강원도,평창군,평창읍,조동리,동부13,16.2,3.8,24.8,20.1,4.8,3.2,우세목
강원도,평창군,평창읍,조동리,동부13,22.7,14.7,25.9,20,4.9,3.9,우세목
강원도,평창군,평창읍,조동리,동부13,28.4,15.6,22.7,20.6,3.2,3.5,우세목
강원도,평창군,평창읍,조동리,동부13,29.7,19.4,16.6,18.1,2.9,2.5,중간목
강원도,평창군,평창읍,조동리,동부13,18.5,17.8,29.4,22.7,4.9,4.9,우세목
강원도,평창군,평창읍,조동리,동부13,10.9,19.5,28.1,21.6,4.6,4.9,우세목
강원도,평창군,평창읍,조동리,동부13,6.6,21.7,26.6,18.5,4.9,4.4,우세목
강원도,평창군,평창읍,조동리,동부13,14.3,24,23.8,20.6,3.5,5.1,우세목
강원도,평창군,평창읍,화의리,동부14,0.4,1,48.2,31.7,5.8,6.7,우세목
강원도,평창군,평창읍,화의리,동부14,4.3,2.2,41.1,27.8,4.2,5.2,우세목
강원도,평창군,평창읍,화의리,동부14,15.7,3,56.1,29.4,7.5,9.1,우세목
강원도,평창군,평창읍,화의리,동부14,17.3,7.3,34.9,23.7,5.6,6.2,중간목
강원도,평창군,평창읍,화의리,동부14,13.5,7.7,37.6,26.2,6.1,5.7,준우세목
강원도,평창군,평창읍,화의리,동부14,10,6,34.5,27.2,4.1,5.9,준우세목
강원도,평창군,평창읍,화의리,동부14,6.3,6.4,36.1,30.1,5.3,5.4,우세목
강원도,평창군,평창읍,화의리,동부14,4.8,9,43,29.7,6.9,5.8,우세목
강원도,평창군,평창읍,화의리,동부14,14.7,14.6,42,23.3,7.9,6.2,중간목
강원도,평창군,평창읍,화의리,동부14,8.2,16.2,44.6,23.6,8,9.1,중간목
강원도,평창군,평창읍,화의리,동부14,10,3,60.8,32.9,9.6,10.2,우세목
강원도,평창군,평창읍,화의리,동부14,15,3.6,30.4,28,3.5,6.1,우세목
강원도,평창군,평창읍,화의리,동부14,23.7,0.3,52.5,32.3,4.6,6.5,우세목
강원도,평창군,평창읍,화의리,동부14,19,11.4,38.9,29,3.9,5.3,우세목
강원도,평창군,평창읍,화의리,동부14,11.4,10.9,33,26,5.9,4.1,준우세목
강원도,평창군,평창읍,화의리,동부14,1.4,8.3,57.6,28.2,7.2,8.8,우세목
강원도,평창군,평창읍,화의리,동부14,19,22.6,41.8,28.9,7.4,8.2,준우세목
강원도,평창군,평창읍,화의리,동부14,15.8,20.1,44.6,29.6,4.4,6.5,우세목
강원도,평창군,평창읍,화의리,동부14,14.6,24.8,35.5,26.4,5.1,7.4,우세목
강원도,평창군,평창읍,화의리,동부14,1,2.3,33.3,21.2,4.2,5.6,준우세목
강원도,평창군,평창읍,화의리,동부14,13.2,1.4,47.6,27,4.4,3.4,우세목
강원도,평창군,평창읍,화의리,동부14,19.5,2.8,37.8,25.6,5.6,6.3,우세목
강원도,평창군,평창읍,화의리,동부14,23.1,10.6,51.7,29.1,3.7,6.1,우세목
강원도,평창군,평창읍,화의리,동부14,8.5,8.9,40.6,27,6.9,5.6,우세목
강원도,평창군,평창읍,화의리,동부14,20.4,16.5,53.4,29,7.7,7.8,우세목
강원도,평창군,평창읍,화의리,동부14,6.2,21.6,44.1,28.8,6.5,6,우세목
강원도,평창군,평창읍,화의리,동부14,8,26.1,44.9,30,4.8,6.8,우세목
강원도,평창군,평창읍,화의리,동부14,19.6,26.5,49.4,25.2,6.1,7.9,우세목
강원도,평창군,평창읍,화의리,동부14,29.9,25,32.8,25.8,6.4,4.5,준우세목
강원도,평창군,평창읍,화의리,동부15,8.7,0.5,30.3,25.7,3.2,4.5,우세목
강원도,평창군,평창읍,화의리,동부15,9,0.2,30.3,27,3.5,4.5,우세목
강원도,평창군,평창읍,화의리,동부15,9.8,3.8,35.4,25.9,3.7,3.8,우세목
강원도,평창군,평창읍,화의리,동부15,15.3,3.2,39.2,28.2,4.5,7.6,우세목
강원도,평창군,평창읍,화의리,동부15,19.5,4.8,32.6,25.5,4.6,7.6,우세목
강원도,평창군,평창읍,화의리,동부15,0.3,11.6,26.5,23.9,4.2,3.9,준우세목
강원도,평창군,평창읍,화의리,동부15,9.2,13.3,32.8,26.6,7.2,4,우세목
강원도,평창군,평창읍,화의리,동부15,17.8,14.1,36.5,28,6.3,7.9,우세목
강원도,평창군,평창읍,화의리,동부15,16.3,17.8,29.3,23.7,6.2,4.7,준우세목
강원도,평창군,평창읍,화의리,동부15,1.8,18.5,25.2,24.3,3.2,4.1,준우세목
강원도,평창군,평창읍,화의리,동부15,21.8,3.3,45.9,29.4,5.6,9.5,우세목
강원도,평창군,평창읍,화의리,동부15,13.8,10.4,37.5,27.7,6.7,6.1,우세목
강원도,평창군,평창읍,화의리,동부15,1.1,6.5,28.2,22.8,3.9,5.2,우세목
강원도,평창군,평창읍,화의리,동부15,3.8,11.4,31.8,25.8,4.5,3.7,우세목
강원도,평창군,평창읍,화의리,동부15,10.2,14.1,29.2,24.1,3.1,5.2,우세목
강원도,평창군,평창읍,화의리,동부15,17.2,14.7,38.9,26.6,5.2,5.8,우세목
강원도,평창군,평창읍,화의리,동부15,24.2,15.8,29,26,5.5,6.9,우세목
강원도,평창군,평창읍,화의리,동부15,8.1,18.2,32.3,25.1,5.3,6.5,우세목
강원도,평창군,평창읍,화의리,동부15,13.5,24.5,33.1,25.2,5.5,5.9,우세목
강원도,평창군,평창읍,화의리,동부15,18.6,24.6,30,24.3,6.3,5.1,우세목
강원도,평창군,평창읍,화의리,동부15,1.4,0.5,41.3,23.5,5.6,4.9,우세목
강원도,평창군,평창읍,화의리,동부15,11.8,0.2,47.6,27.6,6.9,5.1,우세목
강원도,평창군,평창읍,화의리,동부15,2.6,6.4,33.4,20.3,5.5,5.9,준우세목
강원도,평창군,평창읍,화의리,동부15,14.5,9.1,36.2,24.4,4.8,6.1,우세목
강원도,평창군,평창읍,화의리,동부15,21.2,14.5,41.6,25.2,4.2,5.8,우세목
강원도,평창군,평창읍,화의리,동부15,28.7,16.2,36.2,24.2,4.9,6.1,우세목
강원도,평창군,평창읍,화의리,동부15,0.2,23.6,41.5,24.1,7.5,6.1,우세목
강원도,평창군,평창읍,화의리,동부15,9.5,22.2,38.7,25.1,7.7,3.5,우세목
강원도,평창군,평창읍,화의리,동부15,22.4,26.5,37.5,25.2,3.9,8.1,우세목
강원도,평창군,평창읍,화의리,동부15,1.8,28.5,31.5,24.1,3.7,3.9,준우세목
강원도,춘천시,서면,당림리,북부01,0.1,0.1,21.4,22.1,2.8,2.2,준우세목
강원도,춘천시,서면,당림리,북부01,3.3,0.3,34.7,25.5,5.1,4.7,우세목
강원도,춘천시,서면,당림리,북부01,5.6,5.6,20.7,18.6,2.2,4,중간목
강원도,춘천시,서면,당림리,북부01,11.2,2.7,25.3,23.2,4.1,5.1,준우세목
강원도,춘천시,서면,당림리,북부01,11.7,7.4,22,22.6,2.6,3.4,준우세목
강원도,춘천시,서면,당림리,북부01,1.5,8.7,29.9,25.6,3.7,4.2,우세목
강원도,춘천시,서면,당림리,북부01,6.8,13.1,24.3,23.2,3.5,4.2,준우세목
강원도,춘천시,서면,당림리,북부01,11.8,11.7,23.7,23.4,3.9,4.1,준우세목
강원도,춘천시,서면,당림리,북부01,14.9,20,31,25.6,3.8,5.1,우세목
강원도,춘천시,서면,당림리,북부01,1.9,17.4,31,23.5,3.8,5,준우세목
강원도,춘천시,서면,당림리,북부01,11.3,0.6,17.1,17.2,3.1,3.9,중간목
강원도,춘천시,서면,당림리,북부01,16.8,0.3,21.4,21,4.9,5.5,준우세목
강원도,춘천시,서면,당림리,북부01,11.1,2.8,31.4,23.5,5.7,7.1,우세목
강원도,춘천시,서면,당림리,북부01,0.7,11,30.8,25.1,7.1,7.8,우세목
강원도,춘천시,서면,당림리,북부01,8.5,13.2,28.7,25.4,7.1,6.1,우세목
강원도,춘천시,서면,당림리,북부01,19.4,14.3,18.8,18.7,3.5,3.8,준우세목
강원도,춘천시,서면,당림리,북부01,16.8,17.1,24.1,19.5,3.7,5,준우세목
강원도,춘천시,서면,당림리,북부01,14.9,17.6,26,24.8,3,5,우세목
강원도,춘천시,서면,당림리,북부01,3.5,21.3,22.7,22.9,3.8,5.5,준우세목
강원도,춘천시,서면,당림리,북부01,12.7,24.2,28,25.7,6.8,6,우세목
강원도,춘천시,서면,당림리,북부01,11.4,28,26,24.7,2.5,4.8,준우세목
강원도,춘천시,서면,당림리,북부01,1.7,5.1,21.1,23.7,2.2,3.1,우세목
강원도,춘천시,서면,당림리,북부01,29.7,4.2,31,25,3.8,4.5,우세목
강원도,춘천시,서면,당림리,북부01,24.3,6.5,29.1,28,3.2,2.6,우세목
강원도,춘천시,서면,당림리,북부01,24.7,9.2,29.2,27.2,5.5,5.6,우세목
강원도,춘천시,서면,당림리,북부01,15.4,13.1,25.1,25.2,3.9,4.8,우세목
강원도,춘천시,서면,당림리,북부01,1.5,13.1,37.6,25.5,4.6,6.3,우세목
강원도,춘천시,서면,당림리,북부01,3.9,28.9,28,26.1,2.8,2.1,우세목
강원도,춘천시,서면,당림리,북부01,9.8,18.9,34.3,24.3,4.5,5.7,우세목
강원도,춘천시,서면,당림리,북부01,29,25.7,23.5,23,3.7,3.7,준우세목
강원도,인제군,인제읍,원대리,북부02,10.6,1.9,18.5,16.2,4.5,4.2,우세목
강원도,인제군,인제읍,원대리,북부02,12.7,0.4,16,15.5,3.7,4.4,우세목
강원도,인제군,인제읍,원대리,북부02,19.3,0.6,18.5,15.6,4.8,4,우세목
강원도,인제군,인제읍,원대리,북부02,19,6.8,22.2,17.7,3.4,5.4,우세목
강원도,인제군,인제읍,원대리,북부02,14.2,2.7,12.1,14,3.5,3.2,중간목
강원도,인제군,인제읍,원대리,북부02,3.6,7.1,27.8,21.2,4.4,5.6,우세목
강원도,인제군,인제읍,원대리,북부02,16.1,6.3,10.5,14.3,2.1,1.9,피압목
강원도,인제군,인제읍,원대리,북부02,17.3,7.4,17.7,17.3,2,4.6,우세목
강원도,인제군,인제읍,원대리,북부02,3.1,14.6,12.7,16.2,2.2,2.2,피압목
강원도,인제군,인제읍,원대리,북부02,6.9,14.3,24.1,21.3,4.5,4.8,우세목
강원도,인제군,인제읍,원대리,북부02,10.7,11.9,24.9,20.5,5.8,3.6,우세목
강원도,인제군,인제읍,원대리,북부02,19,13.1,19.6,18.8,4.3,3.8,우세목
강원도,인제군,인제읍,원대리,북부02,12.5,19.5,23.5,19.9,5.5,4.2,우세목
강원도,인제군,인제읍,원대리,북부02,2.7,19.6,15.3,17.9,3.7,5.8,준우세목
강원도,인제군,인제읍,덕적리,북부03,0.4,0.4,41.1,27,7.5,6.3,우세목
강원도,인제군,인제읍,덕적리,북부03,10,0.6,30.5,24.8,3.8,4.5,준우세목
강원도,인제군,인제읍,덕적리,북부03,9.5,5.9,24.7,20.6,3.8,4.6,준우세목
강원도,인제군,인제읍,덕적리,북부03,1.6,5.5,44.9,28.8,6.9,6.5,우세목
강원도,인제군,인제읍,덕적리,북부03,1.2,12.5,36.5,27.5,4.1,6.4,우세목
강원도,인제군,인제읍,덕적리,북부03,7.4,19.1,46.4,28.8,7.6,8.8,우세목
강원도,인제군,인제읍,덕적리,북부03,12.4,12.5,47.6,28.6,8.3,8.3,우세목
강원도,양구군,남면,두무리,북부04,17.3,18.8,29.4,29.4,4.9,4.6,우세목
강원도,양구군,남면,두무리,북부04,17.5,4.9,21,26.3,3.3,3.4,준우세목
강원도,양구군,남면,두무리,북부04,13,6.3,30.7,27.4,3.9,4.7,우세목
강원도,양구군,남면,두무리,북부04,8.2,9.3,35.2,29.7,6.1,5.4,우세목
강원도,양구군,남면,두무리,북부04,3.1,6.8,27.6,27.4,5,5.3,우세목
강원도,양구군,남면,두무리,북부04,0.9,7.5,32.1,28.9,5.8,6.7,우세목
강원도,양구군,남면,두무리,북부04,13.6,11.2,18.9,23.4,3.4,3.1,중간목
강원도,양구군,남면,두무리,북부04,17.7,12.47,22.7,27.5,4,3.7,준우세목
강원도,양구군,남면,두무리,북부04,3.1,15.8,34.6,30.4,6,5.8,우세목
강원도,양구군,남면,두무리,북부04,11,18.9,26.9,26.9,4.1,6.1,우세목
강원도,양구군,남면,두무리,북부05,1.1,11.1,28.7,24.3,8.9,8,준우세목
강원도,양구군,남면,두무리,북부05,6.5,15,24.5,22.1,5.6,6.5,준우세목
강원도,양구군,남면,두무리,북부05,10.2,17.7,32.8,28.5,7.7,7.4,우세목
강원도,양구군,남면,두무리,북부05,19.4,13.5,39.7,27.1,7.8,8.8,준우세목
강원도,양구군,남면,두무리,북부05,14.1,11.7,40.5,27.8,6,8,우세목
강원도,양구군,남면,두무리,북부05,10.6,9.8,32.2,24.6,6.1,7.7,준우세목
강원도,양구군,남면,두무리,북부05,0.1,0.1,18.8,18.8,4.5,4.2,준우세목
강원도,양구군,남면,두무리,북부05,8.3,2.3,19.7,19.7,4.7,5.9,준우세목
강원도,양구군,남면,두무리,북부05,18.7,1.5,24.3,24.3,4.9,4,우세목
강원도,양구군,남면,두무리,북부05,1.2,3.5,18.4,18.4,4.8,4.5,중간목
강원도,양구군,남면,청리,북부06,0.3,0.3,20.4,19.9,5.6,4.8,준우세목
강원도,양구군,남면,청리,북부06,8.3,2.5,24,26.4,4.1,4.7,우세목
강원도,양구군,남면,청리,북부06,19.1,0.7,26.5,23.4,4.7,5.7,우세목
강원도,양구군,남면,청리,북부06,19,6.7,21.3,22.9,4.9,5.2,준우세목
강원도,양구군,남면,청리,북부06,7.7,9,21.9,20.8,3.1,3.2,준우세목
강원도,양구군,남면,청리,북부06,15.9,13.2,29.1,25.6,4.4,6.7,우세목
강원도,양구군,남면,청리,북부06,14.1,15.7,34.9,27.3,6.4,5.4,우세목
강원도,양구군,남면,청리,북부06,9.2,13.8,27,25.8,3.6,5,우세목
강원도,양구군,남면,청리,북부06,0.6,17.1,25,23.3,3.4,4.1,준우세목
강원도,양구군,남면,청리,북부06,9.4,19.2,17.4,27.8,4,2.1,준우세목
강원도,양구군,방산면,고방산리,북부07,12.3,2.2,20.4,18.3,2.6,2.9,우세목
강원도,양구군,방산면,고방산리,북부07,16.4,2.9,14.1,18.8,3.1,3.5,준우세목
강원도,양구군,방산면,고방산리,북부07,19.3,7.7,23.2,21.9,3.3,3.6,우세목
강원도,양구군,방산면,고방산리,북부07,7.8,4.5,10.3,15.5,1.4,1.9,피압목
강원도,양구군,방산면,고방산리,북부07,0.6,4.4,17.2,16.1,3.5,3.3,준우세목
강원도,양구군,방산면,고방산리,북부07,1,9.2,18.3,19.9,2.8,3.9,우세목
강원도,양구군,방산면,고방산리,북부07,5.6,11.9,17.4,19.2,2.5,2.4,우세목
강원도,양구군,방산면,고방산리,북부07,10.4,10.5,17.6,20.2,3.1,3.4,우세목
강원도,양구군,방산면,고방산리,북부07,18.9,13.7,24,21.7,3.9,4.1,우세목
강원도,양구군,방산면,고방산리,북부07,5.6,17.6,14,18,2.1,2.5,준우세목
강원도,양구군,방산면,고방산리,북부07,3,19.5,17,20.5,2.9,3.2,우세목
강원도,양구군,방산면,고방산리,북부07,15,18.8,19.9,18.7,2.9,3.2,우세목
강원도,홍천군,내면,자운리,북부08,0.8,1.1,40.2,33,4.5,6.7,우세목
강원도,홍천군,내면,자운리,북부08,9.1,1,43.3,30.1,5.8,6.5,우세목
강원도,홍천군,내면,자운리,북부08,18.1,1.4,28.9,28.6,4.3,2.7,우세목
강원도,홍천군,내면,자운리,북부08,17.2,6.5,46.5,33.4,6.5,7,우세목
강원도,홍천군,내면,자운리,북부08,8.3,8,31.8,29.8,5.8,5.3,우세목
강원도,홍천군,내면,자운리,북부08,0.5,9.2,35.8,28.7,5.9,4.2,우세목
강원도,홍천군,내면,자운리,북부08,0.9,13.6,32.3,26.3,4.6,5.3,준우세목
강원도,홍천군,내면,자운리,북부08,7.6,12.5,37.6,29,4.8,4.5,우세목
강원도,홍천군,내면,자운리,북부08,14.2,14.6,47.1,29.8,6.9,7.8,우세목
강원도,홍천군,내면,창촌리,북부09,2.1,1.1,21.9,22.3,3.4,2.9,준우세목
강원도,홍천군,내면,창촌리,북부09,6.5,0.4,33.6,24.9,4.3,4.1,우세목
강원도,홍천군,내면,창촌리,북부09,16.4,5.1,35,28.8,5.1,5.3,우세목
강원도,홍천군,내면,창촌리,북부09,11.8,5.9,18.9,22.7,2.7,2.6,준우세목
강원도,홍천군,내면,창촌리,북부09,0.2,5.3,27.4,24.2,4.1,3.8,준우세목
강원도,홍천군,내면,창촌리,북부09,1.1,9.2,21.6,19.9,3.6,3.3,준우세목
강원도,홍천군,내면,창촌리,북부09,14.8,8.9,19.9,19,4.4,4.5,중간목
강원도,홍천군,내면,창촌리,북부09,18.5,9.6,25.9,22.7,5.5,4.8,준우세목
강원도,홍천군,내면,창촌리,북부09,19.9,13.7,44.9,29.2,6.3,7.5,우세목
강원도,홍천군,내면,창촌리,북부09,3.4,12.9,30.1,27.2,4.4,3.7,우세목
강원도,홍천군,서석면,생곡리,북부10,17.5,1.4,18.5,17.5,3.4,3.6,준우세목
강원도,홍천군,서석면,생곡리,북부10,11.2,3.2,22.8,17.4,3.8,4.3,우세목
강원도,홍천군,서석면,생곡리,북부10,6.6,4,21.8,18.6,4.4,4.1,우세목
강원도,홍천군,서석면,생곡리,북부10,2.2,7.6,21.5,19.5,5.3,3.6,우세목
강원도,홍천군,서석면,생곡리,북부10,9.1,6.7,18.2,17.7,3.9,3.1,준우세목
강원도,홍천군,서석면,생곡리,북부10,12.9,7.3,14.9,17.6,2.7,2.4,중간목
강원도,홍천군,서석면,생곡리,북부10,18.5,9.8,19.9,19.3,3.2,3.8,준우세목
강원도,홍천군,서석면,생곡리,북부10,10.1,9.7,25.3,21.4,4.1,3.2,우세목
강원도,홍천군,서석면,생곡리,북부10,8.8,11.6,21.6,20.5,3.8,3.5,준우세목
강원도,홍천군,서석면,생곡리,북부10,1.3,13.1,15.1,14.8,3.6,3.5,중간목
강원도,춘천시,남산면,백양리,북부11,1.8,0.2,22.6,21.9,4.2,3.1,우세목
강원도,춘천시,남산면,백양리,북부11,10.8,0.9,25.6,21.3,4.7,5.7,우세목
강원도,춘천시,남산면,백양리,북부11,4.8,3.7,22.3,18.9,4.1,5.1,준우세목
강원도,춘천시,남산면,백양리,북부11,1.6,3.8,22.6,20.4,2.9,5.2,우세목
강원도,춘천시,남산면,백양리,북부11,3.6,7.2,16.6,16.6,3,4.4,중간목
강원도,춘천시,남산면,백양리,북부11,7,9.5,27.1,21.7,5.6,5.9,우세목
